landing,roiID,basin,ISO3,continent,initialDamage,subsequentDamage,initialResistance,reactRate,recoverRate,fullRecovery,lon,lat,preEVI,patchSize,coastDistM,speed,trackDist,localWind,bathymetry_mean,alphaDiversity_mean,canopyHeight_mean,stormFreq_mean,totalPrec_value,diversity
Anika2022_2022055S13129_2022022606,33,SI,AUS,Oceania,-0.06233671,-0.212123652,1.06233671,-0.212123652,0.279425036,Y,122.6044166,-16.96272746,0.216609308,2863072.487,56.82382117,10.91705263,29815.88396,51.76260781,-0.001028462,21,0.955439056,0,448.4217098,21
Anika2022_2022055S13129_2022022606,52,SI,AUS,Oceania,-0.042645866,-0.231742937,1.042645866,-0.231742937,0.226184767,Y,123.1460259,-16.92679534,0.200478274,7636256.488,1894.372185,10.91705263,54567.52423,51.05872496,0.001730174,21,1.908734053,0,1359.056032,21
Anika2022_2022055S13129_2022022606,60,SI,AUS,Oceania,-0.106625549,-0.306844994,1.106625549,-0.306844994,0.206838061,Y,123.2976169,-17.13041362,0.235148307,5721198.261,2274.883835,10.91705263,57730.76341,51.2831023,0.000512197,21,4.287303665,0,971.7636056,21
Anika2022_2022055S13129_2022022606,63,SI,AUS,Oceania,-0.026733681,-0.251994388,1.026733681,-0.251994388,0.172877431,Y,123.3649905,-17.20976429,0.307460521,1906187.072,731.1287867,10.91705263,62019.23065,51.35054558,0.001202493,21,0,0,274.4044019,21
Anika2022_2022055S13129_2022022606,72,SI,AUS,Oceania,-0.043438613,-0.271556269,1.043438613,-0.271556269,0.19022537,Y,123.4862629,-17.39841055,0.260001248,1904232.789,796.0575925,10.91705263,78683.37138,51.54760093,0.000408081,21,0,0,307.939303,21
Anika2022_2022055S13129_2022022606,84,SI,AUS,Oceania,-0.05364326,-0.262512318,1.05364326,-0.262512318,0.294770583,Y,123.5536367,-16.63933458,0.318911584,2867956.025,1135.482368,10.91705263,8369.692034,39.10456217,-0.000774529,21,1.663612565,0,559.4322111,21
Anika2022_2022055S13129_2022022606,97,SI,AUS,Oceania,-0.103009575,-0.31315662,1.103009575,-0.31315662,0.198244436,Y,123.607535,-17.11993243,0.290180093,3814220.796,673.1587252,10.91705263,46753.55267,50.83153801,0.000489441,21,2.720747296,0,589.2220594,21
Anika2022_2022055S13129_2022022606,102,SI,AUS,Oceania,-0.084688789,-0.357841545,1.084688789,-0.357841545,0.207029952,Y,123.6210107,-17.01662661,0.29694296,5724499.429,1428.545033,10.91705263,35317.71698,50.62202397,2.59699321047527e-05,21,5.579188482,0,924.0527287,21
Anika2022_2022055S13129_2022022606,103,SI,AUS,Oceania,-0.094091279,-0.294974514,1.094091279,-0.294974514,0.203075482,Y,123.6284966,-17.20527258,0.115636195,2859350.011,412.1411888,10.91705263,56328.47551,50.96050165,-0.000162979,21,0,0,405.3053137,21
Anika2022_2022055S13129_2022022606,108,SI,AUS,Oceania,-0.089605629,-0.269779932,1.089605629,-0.269779932,0.194581621,Y,123.640474,-17.15736268,0.220426064,2860110.467,1291.082611,10.91705263,51095.50835,50.85425438,-6.01E-05,21,2.763089005,0,430.5602771,21
Anika2022_2022055S13129_2022022606,111,SI,AUS,Oceania,0.019519051,-0.234845962,0.980480949,-0.234845962,0.357933638,Y,123.6524514,-17.00764346,0.181498195,954129.0106,993.2052962,10.91705263,34699.62348,50.56323563,0.000205769,21,0,0,156.334187,21
Anika2022_2022055S13129_2022022606,114,SI,AUS,Oceania,-0.087603773,-0.261346484,1.087603773,-0.261346484,0.166339506,Y,123.6629323,-17.04956447,0.168404251,5723512.221,2462.321023,10.91705263,39486.58702,50.62515829,0.000333048,21,5.119686069,0,950.1226532,21
Anika2022_2022055S13129_2022022606,122,SI,AUS,Oceania,-0.021598251,-0.232919773,1.021598251,-0.232919773,0.200120239,Y,123.6722141,-17.08669573,0.169577899,4768753.244,5013.437585,10.91705263,43728.59844,50.67984726,0.0003388,21,1.844461901,0,777.6973716,21
Anika2022_2022055S13129_2022022606,132,SI,AUS,Oceania,-0.010514516,-0.211422398,1.010514516,-0.211422398,0.318317546,Y,123.7153335,-16.77408149,0.245227458,955310.7671,346.4709227,10.91705263,14804.54244,50.06683136,0.00143747,21,0.645669291,0,183.2872235,21
Anika2022_2022055S13129_2022022606,137,SI,AUS,Oceania,-0.049231397,-0.531880962,1.049231397,-0.177293654,0.101113815,Y,123.7332998,-17.14239076,0.069477255,953440.0146,7675.453218,10.91705263,51252.08503,50.69423671,0.000574324,21,5.263779528,0,139.5499208,21
Anika2022_2022055S13129_2022022606,191,SI,AUS,Oceania,0.12217703,-0.205889951,0.87782297,-0.205889951,0.267643035,Y,124.2138985,-15.96559787,0.384908965,1918557.526,429.0329996,10.91705263,59507.91634,37.33902852,0.003839323,21,0.10805501,0.300000012,545.1793746,21
Anika2022_2022055S13129_2022022606,215,SI,AUS,Oceania,-0.051444342,-0.196857973,1.051444342,-0.196857973,0.145914507,Y,124.4384775,-16.18568492,0.257684553,1916434.936,538.0069053,10.91705263,43280.58173,37.41937893,0.000365491,21,3.968565815,0.075000003,557.9684303,21
Anika2022_2022055S13129_2022022606,406,SI,AUS,Oceania,-0.145749434,-0.51814183,1.145749434,-0.103628366,0.057150054,Y,126.0240038,-14.42049545,0.240445278,966330.0824,237.9154634,10.91705263,40667.16612,53.16404559,-0.001370944,21,0,0.050000001,261.0308484,21
Anika2022_2022055S13129_2022022606,411,SI,AUS,Oceania,-0.200536309,-0.508982888,1.200536309,-0.101796578,0.058690737,Y,126.0868858,-14.35761338,0.206179364,966602.2069,230.1443587,10.91705263,35291.8091,54.74406464,-0.001275531,21,0.535433071,0.050000001,271.5735666,21
Anika2022_2022055S13129_2022022606,416,SI,AUS,Oceania,-0.215964581,-0.52502523,1.215964581,-0.131256308,0.057423016,Y,126.3069729,-14.23634076,0.237207105,1934247.454,447.4449691,10.91705263,25813.93156,60.32044406,-0.000234438,21,3.082677165,0.050000001,484.919333,21
Anika2022_2022055S13129_2022022606,418,SI,AUS,Oceania,-0.142247396,-0.494534966,1.142247396,-0.123633742,0.053862296,Y,126.3384141,-14.20489978,0.236777013,967258.2327,211.276023,10.91705263,28081.35766,61.42738671,-0.000450906,21,0.157480315,0.050000001,237.5191649,21
Anika2022_2022055S13129_2022022606,423,SI,AUS,Oceania,-0.132775479,-0.34267746,1.132775479,-0.068535492,0.033593604,Y,126.4821446,-14.11506825,0.280553281,967640.9206,793.2771699,10.91705263,24198.34221,66.48537362,0.001928255,21,0,0.050000001,189.8041331,21
Anika2022_2022055S13129_2022022606,425,SI,AUS,Oceania,-0.119579058,-0.326431475,1.119579058,-0.054405246,0.08169824,Y,126.5001109,-14.13303455,0.186605061,967564.5733,1068.277962,10.91705263,21485.95839,66.77186695,0.002449471,21,0,0.050000001,193.0401412,21
Anika2022_2022055S13129_2022022606,433,SI,AUS,Oceania,-0.07591126,-0.382656967,1.07591126,-0.063776161,0.165803194,Y,126.7606223,-13.8006579,0.205241411,968961.5907,535.5706678,10.91705263,37093.76,80.51785818,0.000959423,21,0,0.125,184.4831591,21
Anika2022_2022055S13129_2022022606,435,SI,AUS,Oceania,-0.017195624,-0.427663533,1.017195624,-0.085532707,0.025147546,Y,126.7965549,-13.88150627,0.270924817,968624.775,239.7390349,10.91705263,32982.02393,82.44241851,0.001171638,21,0,0.125,169.4287475,21
Anika2022_2022055S13129_2022022606,438,SI,AUS,Oceania,-0.048209822,-0.48988907,1.048209822,-0.097977814,0.052261413,Y,126.8324875,-13.8186242,0.257998381,968886.9094,2505.33481,10.91705263,29125.67022,84.19476369,-0.001033069,21,6.929133858,0.125,168.0427491,21
Anika2022_2022055S13129_2022022606,439,SI,AUS,Oceania,-0.13142561,-0.313380063,1.13142561,-0.062676013,0.24720182,Y,126.8324875,-13.96235465,0.228640822,968286.0307,721.9929857,10.91705263,31496.33353,83.12908733,8.13125695216907e-05,21,0,0.125,200.7019955,21
Anika2022_2022055S13129_2022022606,440,SI,AUS,Oceania,-0.063856153,-0.350869414,1.063856153,-0.058478236,0.048022854,Y,126.8729115,-13.94887987,0.245382829,1936685.238,1527.095653,10.91705263,26894.79381,85.13695164,-0.000325728,21,6.507874016,0.125,356.7063049,21
Ann2019_2019128S10162_2019051512,18,SP,AUS,Oceania,-0.132988285,-0.330915818,1.132988285,-0.066183164,0.093568423,Y,141.8343528,-12.08038405,0.334279224,1951339.937,2412.07991,27.78,91141.09984,18.5881384,5.9959518990356e-05,21,1.223968566,0,0,21
Ann2019_2019128S10162_2019051512,21,SP,AUS,Oceania,-0.083332036,-0.298413183,1.083332036,-0.059682637,0.136042861,Y,141.8972348,-12.19267354,0.225384575,975258.8559,10427.62248,27.78,97750.02889,17.54212445,-0.002487411,21,13.78346457,0,6.231260487,21
Arlene2005_2005160N17276_2005061006,14,NAt,CUB,North America,0.082889843,-0.062130063,0.917110157,-0.031065032,0.106326153,Y,-84.41832816,22.39545916,0.301289659,5535138.207,707.8288391,31.484,66819.32011,96.13982264,0.000681889,3,1.552356021,0.050000001,925.2426194,3
Arlene2011_2011179N20267_2011063006,43,NAt,MEX,North America,0.20093572,0,0.79906428,NA,0.247386571,Y,-97.4409063,21.2156719,0.369824514,930141.8372,3074.581815,11.4824,42992.74473,83.7866453,0.001318948,5,10.38976378,0.025,189.5812035,5
Arthur2007_2007021S12183_2007012312,0,SP,WSM,Oceania,0.272972664,0,0.727027336,NA,0.101776363,Y,-172.4142999,-13.4772644,0.67241855,970289.5534,872.0500293,26.854,44918.85294,32.87302322,0.008443556,3,0.413385827,0.100000001,353.2648674,3
Barbara2007_2007150N14263_2007060206,9,EP,MEX,North America,-0.00284161,-0.202827928,1.00284161,-0.025353491,0.058520985,Y,-92.45525647,14.75678501,0.439354085,964855.0282,130.852374,11.575,7947.555861,78.65651091,0.002032263,5,3.181102362,0,235.7034695,5
Barbara2013_2013149N14264_2013052918,52,EP,MEX,North America,0.228300857,0,0.771699143,NA,0.14443642,Y,-93.84764532,15.99196861,0.247679558,3836609.371,21.51029215,15.43333333,16327.86515,119.6636708,0.000598563,5,2.874386654,0,1360.621184,5
Barbara2013_2013149N14264_2013052918,64,EP,MEX,North America,0.369323182,0,0.630676818,NA,0.081985717,Y,-93.74883048,15.93357803,0.186768455,959431.9822,3380.127892,15.43333333,27879.77055,117.2885283,0.003403008,5,0,0,328.1546795,5
Barry2007_2007151N18273_2007060212,11,NAt,USA,North America,0.120491455,0,0.879508545,NA,0.050590713,Y,-82.70853564,28.3393121,0.239635402,878185.2012,81.15204027,32.71866667,93435.56783,36.88104267,0.000170351,3,6.433070866,0,78.90324143,3
Barry2007_2007151N18273_2007060212,18,NAt,USA,North America,-0.042376213,-0.196610609,1.042376213,-0.196610609,0.18517268,Y,-82.64565357,27.50387889,0.297042892,884997.6538,973.1677955,32.71866667,5383.503046,77.90029848,0.000725714,3,0.803149606,0,72.63271793,3
Barry2007_2007151N18273_2007060212,19,NAt,USA,North America,0.304785711,0,0.695214289,NA,0.328064882,Y,-82.63667042,27.44099682,0.326438758,885502.8229,30.13627782,32.71866667,9070.036619,78.4142489,0.000601636,3,0,0,66.57979662,3
Barry2007_2007151N18273_2007060212,23,NAt,USA,North America,0.226079063,0,0.773920937,NA,0.249785969,Y,-82.60073731,27.98597488,0.304622372,2643267.963,957.8655462,32.71866667,54975.31502,39.88900268,0.00110647,3,8.49017038,0,344.0908441,3
Barry2007_2007151N18273_2007060212,26,NAt,USA,North America,-0.027218791,-0.114466759,1.027218791,-0.02861669,0.109908088,Y,-82.55881628,27.61766547,0.323777399,2652270.951,7.884342255,32.71866667,19123.41187,76.06333649,0.001192372,3,6.196335079,0,264.0263229,3
Barry2007_2007151N18273_2007060212,28,NAt,USA,North America,0.213551699,0,0.786448301,NA,0.136313252,Y,-82.53785574,27.8452387,0.31397147,882236.7231,19.94227066,32.71866667,41623.64854,73.66807741,0.001468609,3,2.748031496,0,93.47767731,3
Barry2007_2007151N18273_2007060212,31,NAt,USA,North America,0.157357364,0,0.842642636,NA,0.192275471,Y,-82.51764338,27.67231264,0.329366928,3534528.574,270.1190107,32.71866667,26299.31066,75.21477889,0.001605697,3,8.837917485,0,370.6844895,3
Barry2007_2007151N18273_2007060212,35,NAt,USA,North America,0.096148173,0,0.903851827,NA,0.162800729,Y,-82.44952368,27.74193193,0.30424327,5298424.85,156.9345143,32.71866667,36546.72821,74.05844534,0.001260353,3,7.313930674,0,613.0971782,3
Barry2007_2007151N18273_2007060212,37,NAt,USA,North America,0.010264623,-0.259397148,0.989735377,-0.064849287,0.362903467,Y,-82.4120916,27.94405338,0.20801688,881431.6573,4204.964269,32.71866667,56994.79688,71.99690905,0.000954667,3,0.803149606,0,90.04161291,3
Barry2007_2007151N18273_2007060212,50,NAt,USA,North America,0.085108658,-0.036642752,0.914891342,-0.018321376,0.028521176,Y,-82.16056264,26.94467736,0.333295348,3557782.086,476.9024177,32.71866667,81687.60941,74.92310791,0.000973599,3,15.47885939,0.075000003,389.3617553,3
Barry2007_2007151N18273_2007060212,52,NAt,USA,North America,0.123940362,0,0.876059638,NA,0.087105562,Y,-82.11564755,26.96488972,0.292098781,889293.0213,2344.049358,32.71866667,83028.50074,74.43321045,0.000786489,3,2.05511811,0.075000003,98.86814393,3
Barry2007_2007151N18273_2007060212,53,NAt,USA,North America,0.234656202,0,0.765343798,NA,0.153282615,Y,-82.11564755,26.94692341,0.296188517,889434.8469,1084.849523,32.71866667,84478.05394,74.42205819,0.000805502,3,0,0.075000003,101.1918826,3
Barry2013_2013167N12279_2013061612,26,NAt,BLZ,North America,0.228392139,0,0.771607861,NA,0.15896578,Y,-88.35893878,17.24511835,0.104070816,952911.2004,6754.733984,17.69688889,76265.14021,54.65361508,0.00069723,12,0,0.075000003,174.5633433,12
Barry2013_2013167N12279_2013061612,45,NAt,BLZ,North America,0.025594846,-0.161159263,0.974405154,-0.053719754,0.195633195,Y,-88.29156491,17.10138773,0.381883006,3814600.899,617.3500183,17.69688889,64769.12061,55.91831259,0.000503173,12,9.949901768,0.075000003,687.0827097,12
Barry2013_2013167N12279_2013061612,67,NAt,HND,North America,0.228162615,0,0.771837385,NA,0.193120598,Y,-87.79749172,15.89764556,0.28407127,1919207.157,2272.373517,17.69688889,46112.21109,38.56814328,0.000314773,2,10.00589391,0,121.5840659,2
Barry2013_2013167N12279_2013061612,72,NAt,HND,North America,0.022427835,-0.204272646,0.977572165,-0.029181807,0.163635414,Y,-87.61333709,15.83476335,0.318179101,959902.9506,2929.839475,17.69688889,60187.26386,39.24442279,0.000403755,2,11.73228346,0,72.23317837,2
Barry2013_2013167N12279_2013061612,80,NAt,HND,North America,0.04236862,-0.0498189,0.95763138,-0.00996378,0.125131033,Y,-86.93960063,16.10425793,0.387051728,958611.7705,555.4750494,17.69688889,13283.39233,49.10439629,0.004834584,2,3.807086614,0.025,67.62690268,2
Barry2013_2013167N12279_2013061612,81,NAt,HND,North America,0.119862128,0,0.880137872,NA,0.023871591,Y,-86.93061748,16.08179995,0.430024576,1917440.353,1434.100848,17.69688889,11748.08301,49.14901118,0.005334459,2,0,0.025,122.2514488,2
Barry2013_2013167N12279_2013061612,83,NAt,HND,North America,0.005937857,-0.082267657,0.994062143,-0.027422552,0.049187149,Y,-86.75095442,15.77637276,0.502586022,1920359.811,537.0137961,17.69688889,36478.90285,39.0565552,0.001213689,2,14.043222,0,145.074244,2
Barry2013_2013167N12279_2013061612,84,NAt,HND,North America,0.109545636,0,0.890454364,NA,0.204732741,Y,-86.5443419,15.79883074,0.406786248,960073.5041,401.8142267,17.69688889,53677.60814,39.99926701,0.000918049,2,11.21259843,0,54.92741864,2
Barry2013_2013167N12279_2013061612,91,NAt,HND,North America,-0.052834768,-0.25314865,1.052834768,-0.084382883,0.219193944,Y,-85.90204668,15.94705271,0.472119215,1918735.07,1095.278151,17.69688889,38634.3526,52.708604,-0.000732564,2,13.99017682,0,150.4354669,2
Barry2013_2013167N12279_2013061612,92,NAt,HND,North America,0.032172014,-0.047109887,0.967827986,-0.015703296,0.107321881,Y,-85.90012109,15.99004318,0.363622408,6714210.588,542.1218368,17.69688889,43419.40988,52.70430997,2.93588365117991e-05,2,8.349411105,0.071308255,528.5103907,2
Barry2013_2013167N12279_2013061612,96,NAt,HND,North America,0.057748659,-0.134344859,0.942251341,-0.04478162,0.068937635,Y,-85.78077391,15.90662857,0.516163052,959560.7112,7971.025993,17.69688889,36445.55289,51.61963115,0.000802264,2,0.732283465,0,101.3302262,2
Barry2013_2013167N12279_2013061612,99,NAt,HND,North America,0.041963132,-0.080985554,0.958036868,-0.013497592,0.133335696,Y,-85.5157707,15.85722118,0.453212063,1919592.32,525.4691546,17.69688889,50148.88316,49.55113647,0.000384462,2,12.73622047,0,192.2289148,2
Barry2013_2013167N12279_2013061612,100,NAt,HND,North America,-0.047333529,-0.180670275,1.047333529,-0.025810039,0.020807369,Y,-85.45738041,15.85272965,0.600626577,959817.5323,524.6075937,17.69688889,55144.32752,49.5850189,-0.000313216,2,14.08267717,0,99.71886957,2
Barry2013_2013167N12279_2013061612,108,NAt,HND,North America,0.099565856,-0.01363325,0.900434144,-0.004544417,0.018740194,Y,-84.73648194,15.85497534,0.550711204,3839227.37,2316.276103,17.69688889,62153.88847,49.02962496,0.000366158,2,17.77504912,0,728.4791053,2
Barry2013_2013167N12279_2013061612,111,NAt,HND,North America,0.065956196,-0.101633643,0.934043804,-0.033877881,0.0672545,Y,-84.60248298,15.79433904,0.404228158,5760549.012,1048.894607,17.69688889,58965.82493,48.71527281,0.000208891,2,11.4429882,0,1169.869779,2
Barry2013_2013167N12279_2013061612,141,NAt,HND,North America,0.166287562,0,0.833712438,NA,0.166151554,Y,-83.92126127,15.46645408,0.38263384,961633.2138,2209.199287,17.69688889,75324.97206,49.57126142,0.000380673,2,13.29527559,0,228.2121655,2
Barry2013_2013167N12279_2013061612,151,NAt,HND,North America,0.005786903,-0.214519476,0.994213097,-0.035753246,0.294462004,Y,-83.6876993,15.34068994,0.463782778,962214.9381,3049.221314,17.69688889,61387.86871,49.21896089,0.000414154,2,5.106299213,0,241.7570172,2
Barry2013_2013167N12279_2013061612,153,NAt,NIC,North America,0.166771634,-0.017237561,0.833228366,-0.00861878,0.296023251,Y,-83.67871615,13.75067189,0.417545712,969168.8681,11346.48723,17.69688889,107294.7784,31.74810436,-0.000749493,1,11.72440945,0.174999997,322.6624927,1
Barry2013_2013167N12279_2013061612,154,NAt,NIC,North America,0.001372521,-0.14700613,0.998627479,-0.024501022,0.0592154,Y,-83.67871632,13.7259681,0.453776968,3877084.116,9576.283583,17.69688889,108608.4781,31.72748551,-0.000875684,1,10.05500982,0.174999997,1293.951805,1
Barry2013_2013167N12279_2013061612,155,NAt,NIC,North America,0.128973386,0,0.871026614,NA,0.186187347,Y,-83.65176669,13.74168874,0.387397116,969206.0404,8622.630637,17.69688889,105210.9163,31.77861435,-0.000749493,1,11,0.174999997,322.2381245,1
Barry2013_2013167N12279_2013061612,157,NAt,NIC,North America,0.010381461,-0.411172646,0.989618539,-0.034264387,0.078197252,Y,-83.64278354,13.72372243,0.386841895,969280.3136,6490.076112,17.69688889,105358.5083,31.77654599,-0.000749493,1,11.01968504,0.174999997,320.9986455,1
Barry2013_2013167N12279_2013061612,161,NAt,NIC,North America,0.073000727,-0.044264262,0.926999273,-0.044264262,0.024767991,Y,-83.61882839,13.65784598,0.38968661,2908672.939,1262.93674,17.69688889,107095.6935,31.75113792,-0.000877376,1,11.27486911,0.174999997,959.0319878,1
Barry2013_2013167N12279_2013061612,164,NAt,NIC,North America,0.077283894,-0.111997028,0.922716106,-0.111997028,0.146990485,Y,-83.58888462,13.68778982,0.231000382,969428.574,736.7495161,17.69688889,102544.2547,31.81339708,-0.000551792,1,9.295275591,0.174999997,323.8710999,1
Barry2013_2013167N12279_2013061612,179,NAt,NIC,North America,-0.02163921,-0.122806505,1.02163921,-0.122806505,0.08154631,Y,-83.54172318,13.60020426,0.393965562,3879101.342,1309.108619,17.69688889,104317.272,31.7908246,0.000309399,1,8.18842002,0.174999997,1264.961085,1
Barry2013_2013167N12279_2013061612,225,NAt,NIC,North America,0.005466583,-0.102402051,0.994533417,-0.02048041,0.148341743,Y,-83.24752481,14.22677899,0.512814198,967164.6658,1868.240534,17.69688889,48385.10844,31.89084051,0.000345735,1,10.92913386,0.025,210.7752166,1
Barry2013_2013167N12279_2013061612,227,NAt,NIC,North America,0.110228767,0,0.889771233,NA,0.047891636,Y,-83.23854166,14.46932412,0.427043859,966117.9718,2648.357565,17.69688889,55999.89744,49.28997625,0.000422358,1,12.97244094,0.025,275.9747455,1
Barry2013_2013167N12279_2013061612,229,NAt,NIC,North America,0.124473439,0,0.875526561,NA,0.07209779,Y,-83.2295585,14.45135781,0.417700821,966196.0986,1493.959914,17.69688889,54125.08127,31.65681172,0.000389414,1,11.92519685,0.025,276.4312122,1
Barry2013_2013167N12279_2013061612,232,NAt,NIC,North America,0.26001855,0,0.73998145,NA,0.137773477,Y,-83.17865422,14.97238046,0.463779838,2891675.618,1571.645864,17.69688889,69546.20732,49.57715958,0.000168841,1,6.689790576,0.025,697.456137,1
Barry2013_2013167N12279_2013061612,233,NAt,NIC,North America,0.162851319,0,0.837148681,NA,0.055967014,Y,-82.7786036,14.3651194,0.218580902,4832848.863,1645.938728,17.69688889,18525.3688,49.20378368,0.000500843,1,0,0.025,0,1
Barry2013_2013167N12279_2013062000,5,NAt,MEX,North America,0.074871757,-0.112789968,0.925128243,-0.018798328,0.059952712,Y,-96.81807437,20.25447425,0.438230106,2808204.025,1705.196601,9.877333333,75302.38251,58.75814305,0.005519535,5,7.285714286,0.075000003,1158.723742,5
Barry2013_2013167N12279_2013062000,7,NAt,MEX,North America,0.001180641,-0.226850387,0.998819359,-0.032407198,0.151564636,Y,-96.79411929,20.22752509,0.490593561,936230.3817,2444.377771,9.877333333,73103.6621,59.54192978,0.0049815,5,8.913385827,0.075000003,378.4866863,5
Belna2019_2019336S06055_2019120912,57,SI,MDG,Africa,0.15992194,0,0.84007806,NA,0.123136634,Y,44.43002652,-16.333907,0.14372856,957494.7577,1251.024233,15.34514286,43618.70842,70.90586702,0.001135298,5,0,0.050000001,0,5
