sampleID,landing,stormID,stormName,stormYear,category,landingLat,landingLon,basin,continent,ISO3,region,cellCenterLat,cellCenterLon,damage,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
481,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,20.45659553,-96.98725708,0.133088291,96.83997527,46.01092683,15.25028819,119.7336798,0.002123077,5
482,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,20.43862922,-96.96929078,0.151479585,94.19969222,45.63335841,15.25028819,122.105216,0.004976482,5
483,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,20.29489878,-96.86149294,0.158160536,74.96946076,42.48475388,15.25028819,145.8518178,0.005127305,5
484,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,20.25896617,-96.82556033,0.226475001,70.75792773,41.76949558,15.25028819,167.0840225,0.004733752,5
485,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,21.03151731,-97.3645495,0.239664881,78.49225728,40.36038996,15.25028819,82.80217552,0.000841611,5
486,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,20.15116833,-96.7177625,0.168658387,60.69333469,39.86821995,15.25028819,180.4396909,0.009362291,5
487,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,21.55254017,-97.40048211,0.213968789,56.99331429,35.39773505,15.25028819,99.30699046,0.009645797,5
488,Katrina2005_2005236N23285_2005082522,2005236N23285,Katrina,2005,c5,26,-80.1,NAt,North America,USA,Northern America,26.02615028,-80.11689605,0.169922616,63.74507015,50.25099288,15.26822524,80.33862686,0.052581517,5
489,Kelvin2018_2018044S10133_2018021800,2018044S10133,Kelvin,2018,c2,-19.3,121.55,SI,Oceania,AUS,Australasia,-18.70995097,121.7525146,0.280434958,85.53310725,54.95170182,12.09648815,291.4082531,0.000766214,5
490,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,21.5705072,-105.3505724,0.594976463,175.4605608,44.72632939,36.17360962,211.6013314,0.001694875,5
491,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,21.77262636,-105.4898105,0.451416108,94.37035553,41.51399014,36.17360962,292.3941831,0.001458389,5
492,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,21.54655139,-105.3116449,0.531339474,205.0033566,47.30422594,36.17360962,241.1846536,0.00212336,5
493,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,21.80406845,-105.503286,0.455992136,141.3487633,45.83519723,36.17360962,89.77309205,0.001076396,5
494,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,21.97602868,-105.4647882,0.263359939,169.8737951,49.31587238,36.17360962,545.325629,0.001499382,10
495,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,22.00939649,-105.4314221,0.290507887,164.3726801,49.18033231,36.17360962,824.3559333,0.001499382,15
496,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,22.01966412,-105.4134544,0.226465062,162.4557478,49.17565831,36.17360962,188.203429,0.001499382,20
497,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,22.04661326,-105.4583714,0.395449296,155.7543375,48.13649833,36.17360962,262.6124985,0.001756229,15
498,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,22.05110414,-105.5122697,0.292846528,152.3740371,47.26307102,36.17360962,393.9605779,0.068288722,10
499,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,22.09152845,-105.5482006,0.234445294,141.9162425,45.86325391,36.17360962,286.6151282,0.062080516,10
500,Kenna2002_2002295N11261_2002102516,2002295N11261,Kenna,2002,c5,21.7,-105.4,EP,North America,MEX,Central America,21.66033652,-105.4314208,0.374962335,21.52147373,31.05859852,36.17360962,201.5465475,0.001177468,5
501,Kenneth2019_2019112S10053_2019042518,2019112S10053,Kenneth,2019,c4,-12.25,40.05,SI,Africa,MOZ,Eastern Africa,-12.24208091,40.50888031,0.31556854,67.31336793,31.0743567,12.35468466,69.24233518,0.041805833,5
502,Kenneth2019_2019112S10053_2019042518,2019112S10053,Kenneth,2019,c4,-12.25,40.05,SI,Africa,MOZ,Eastern Africa,-12.38880704,40.54181987,0.168371265,62.02322433,29.9667587,12.35468466,579.0984174,0.048011729,5
503,Krosa2013_2013301N13142_2013103112,2013301N13142,Krosa,2013,c2,18.25,121.8,WP,Asia,PHL,Southeastern Asia,18.45634716,121.3991781,0.291394552,107.6058085,32.75982796,24.9629192,300.6123991,0.01866828,5
504,Krosa2013_2013301N13142_2013103112,2013301N13142,Krosa,2013,c2,18.25,121.8,WP,Asia,PHL,Southeastern Asia,18.39047037,122.3094701,0.620831476,100.6848175,31.61980786,24.9629192,97.33632654,0.034761963,5
505,Krosa2013_2013301N13142_2013103112,2013301N13142,Krosa,2013,c2,18.25,121.8,WP,Asia,PHL,Southeastern Asia,18.49826821,122.2196385,0.521458709,103.8961671,31.60612089,24.9629192,97.98559774,0.040909011,5
506,Krosa2013_2013301N13142_2013103112,2013301N13142,Krosa,2013,c2,18.25,121.8,WP,Asia,PHL,Southeastern Asia,18.30666786,121.7016632,0.277119487,134.7556822,33.80033026,24.9629192,550.6692317,0.152203025,5
507,Krovanh2003_2003226N07156_2003082218,2003226N07156,Krovanh,2003,c1,17.3,120.5,WP,Asia,PHL,Southeastern Asia,18.33657127,121.6051918,0.218454426,71.38880595,42.41642843,20.12019626,210.3005137,0.009287739,5
508,Lane2006_2006257N16259_2006091619,2006257N16259,Lane,2006,c3,24.1,-107.2,EP,North America,MEX,Central America,23.97798998,-107.0304169,0.287459874,145.844522,49.60403514,14.22306216,127.4741763,0.002266959,5
509,Lane2006_2006257N16259_2006091619,2006257N16259,Lane,2006,c3,24.1,-107.2,EP,North America,MEX,Central America,24.35528157,-107.4346613,0.292211089,97.17489856,40.69281356,14.22306216,148.9347327,0.002732907,5
510,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-17.64993774,146.1148251,0.404238011,174.6354806,78.88963753,26.17827765,517.0999609,0.004795656,5
511,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-17.79366999,146.0878756,0.567194035,164.7251429,75.12664404,26.17827765,356.912786,0.003454358,5
512,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.00926505,146.0429599,0.406275736,132.5647342,68.2937089,26.17827765,355.2666847,0.001241565,5
513,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.02723135,146.0249936,0.386996591,130.3179797,67.69529909,26.17827765,397.0227718,0.001552176,5
514,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.08711905,146.0130164,0.296537688,123.9474455,66.0466434,26.17827765,515.6747878,0.00164281,5
515,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.17994449,146.0070273,0.128903877,115.660632,63.75955687,26.17827765,264.7587452,0.001862763,5
516,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.2248909,146.0848651,0.182635553,112.5027749,63.12716032,26.17827765,434.220032,0.00023751,5
517,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.27428203,146.227118,0.160910377,108.1513249,62.58068918,26.17827765,515.538296,0.002158847,5
518,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.31919146,146.2136421,0.176779227,105.409054,61.59934001,26.17827765,422.8822952,0.001057178,5
519,Larry2006_2006074S13158_2006031921,2006074S13158,Larry,2006,c4,-17.533,146.088,SP,Oceania,AUS,Australasia,-18.37629387,146.1687246,0.172896528,102.3150703,60.32110855,26.17827765,479.055271,0.000292411,5
520,Laura2020_2020233N14313_2020082500,2020233N14313,Laura,2020,c4,22.3,-83.3,NAt,North America,CUB,Caribbean,22.39737332,-82.30734354,0.212088935,76.27684599,23.95246441,27.36134684,95.11830483,0.000386103,5
521,Laurence2009_2009342S09140_2009121612,2009342S09140,Laurence,2009,c4,-16.325,124.025,SP,Oceania,AUS,Australasia,-16.21263448,123.8006734,0.389667542,112.8974642,40.29718521,6.811706147,171.931104,-0.002094305,5
522,Laurence2009_2009342S09140_2009121612,2009342S09140,Laurence,2009,c4,-16.325,124.025,SP,Oceania,AUS,Australasia,-16.67077659,123.5581258,0.338602867,74.03566758,34.4955869,6.811706147,147.6492708,0.000316197,5
523,Laurence2009_2009342S09140_2009121612,2009342S09140,Laurence,2009,c4,-16.325,124.025,SP,Oceania,AUS,Australasia,-16.32043231,123.3155832,0.238833173,66.72653308,33.11264176,6.811706147,85.83248091,8.63605519113323e-05,10
524,Laurence2009_2009342S09140_2009121612,2009342S09140,Laurence,2009,c4,-16.325,124.025,SP,Oceania,AUS,Australasia,-17.02111823,123.6210104,0.088897788,60.97715986,33.24513244,6.811706147,57.84115863,8.63605519113323e-05,5
525,Laurence2009_2009342S09140_2009121818,2009342S09140,Laurence,2009,c4,-16.8,122.85,SP,Oceania,AUS,Australasia,-16.58392605,123.4411355,0.201446565,50.0670628,37.07407596,6.011719637,359.4734689,0.000197566,5
526,Laurence2009_2009342S09140_2009121818,2009342S09140,Laurence,2009,c4,-16.8,122.85,SP,Oceania,AUS,Australasia,-16.32043231,123.3155832,0.238833173,49.59554735,36.01018759,6.011719637,121.3086376,-0.000985587,10
527,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.01054996,-83.58312484,0.149536068,107.9166466,32.78623055,13.26757646,192.1767658,0.250390724,5
528,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,21.83189641,-83.2496337,0.184093194,81.50997731,33.93256127,13.26757646,248.9721805,0.185420822,5
529,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.03767795,-83.41477782,0.266173202,93.65534064,32.2981514,13.26757646,136.2948242,0.198692681,5
530,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.09155335,-83.40410848,0.237623193,93.17840319,31.99655898,13.26757646,98.84445573,0.207333333,5
531,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.09145593,-83.349993,0.259757229,89.6319398,31.87660544,13.26757646,327.7141716,0.078389302,5
532,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.03456302,-83.18502042,0.198505069,80.92009205,31.9130889,13.26757646,187.4792163,0.00571685,5
533,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.00770545,-83.82902565,0.187196645,146.5586831,34.26029637,13.26757646,124.7443281,0.316787381,5
534,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.35204045,-83.19811631,0.193798029,79.73293245,30.08946663,13.26757646,29.39532968,0.000895281,5
535,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.44187197,-83.1082871,0.192710856,75.29943844,29.43140268,13.26757646,52.38054335,0.000654496,5
536,Lili2002_2002265N10315_2002100114,2002265N10315,Lili,2002,c4,22.1,-84,NAt,North America,CUB,Caribbean,22.47780533,-83.0813374,0.199408791,73.98235175,29.20323494,13.26757646,86.66983857,0.000787235,5
537,Lingling2001_2001309N10130_2001110718,2001309N10130,Lingling,2001,c3,11.2,122.8,WP,Asia,PHL,Southeastern Asia,11.00631872,122.8125266,0.316047173,59.1158649,49.70551769,11.0317063,200.0503826,0.000652252,5
538,Lingling2001_2001309N10130_2001110718,2001309N10130,Lingling,2001,c3,11.2,122.8,WP,Asia,PHL,Southeastern Asia,10.9164872,122.776594,0.249747882,60.16350734,49.61597789,11.0317063,235.3652229,0.000432696,5
539,Lingling2001_2001309N10130_2001110718,2001309N10130,Lingling,2001,c3,11.2,122.8,WP,Asia,PHL,Southeastern Asia,10.53919478,122.8484592,0.279519491,54.429078,47.93587136,11.0317063,238.056369,0.000148268,5
540,Lorenzo2007_2007269N22265_2007092805,2007269N22265,Lorenzo,2007,c1,20.5,-97,NAt,North America,MEX,Central America,20.45659553,-96.98725708,0.169494276,70.96395376,41.78959857,10.42698695,182.5901356,0.003664749,5
541,Lorenzo2007_2007269N22265_2007092805,2007269N22265,Lorenzo,2007,c1,20.5,-97,NAt,North America,MEX,Central America,20.51049445,-97.041156,0.217731117,73.39698127,39.55605987,10.42698695,175.1101856,0.001659096,5
542,Manuel2013_2013257N15259_2013091912,2013257N15259,Manuel,2013,c1,24.8,-108,EP,North America,MEX,Central America,24.60681214,-107.856872,0.312244622,102.1543132,57.72211303,11.46345885,191.9979193,0.000861964,5
543,Marcia2015_2015047S15152_2015022000,2015047S15152,Marcia,2015,c4,-22.775,150.475,SP,Oceania,AUS,Australasia,-22.53373267,150.6573148,0.343617067,125.6503271,44.70676065,18.04441878,277.4158344,-0.000423022,5
544,Marcia2015_2015047S15152_2015022000,2015047S15152,Marcia,2015,c4,-22.775,150.475,SP,Oceania,AUS,Australasia,-22.50084147,150.7141994,0.206868686,114.1503101,43.98777316,18.04441878,291.9163422,-0.000210648,5
545,Marcia2015_2015047S15152_2015022000,2015047S15152,Marcia,2015,c4,-22.775,150.475,SP,Oceania,AUS,Australasia,-22.41091039,150.4806664,0.379675291,91.69138184,47.01106233,18.04441878,479.2469591,0.001196461,5
546,Marcia2015_2015047S15152_2015022000,2015047S15152,Marcia,2015,c4,-22.775,150.475,SP,Oceania,AUS,Australasia,-22.44682882,150.4986028,0.342356511,118.4143315,46.45255676,18.04441878,647.3684892,0.001354248,5
547,Marcus2018_2018073S09129_2018031612,2018073S09129,Marcus,2018,c5,-11.2,131.95,SI,Oceania,AUS,Australasia,-11.26291078,131.8675503,0.243965852,74.42010314,41.23098729,8.704779657,216.2252289,0.000430072,5
548,Marcus2018_2018073S09129_2018031700,2018073S09129,Marcus,2018,c5,-12.4,131,SI,Oceania,AUS,Australasia,-11.48149487,130.6459125,0.182736673,27.54793316,36.02156533,20.28021751,459.9995625,0.000773323,5
549,Marcus2018_2018073S09129_2018031700,2018073S09129,Marcus,2018,c5,-12.4,131,SI,Oceania,AUS,Australasia,-12.64033367,130.9303049,0.264467588,76.91577579,37.25263816,20.28021751,82.53868294,-0.000331614,5
550,Marcus2018_2018073S09129_2018031700,2018073S09129,Marcus,2018,c5,-12.4,131,SI,Oceania,AUS,Australasia,-11.79282817,131.250909,0.311841371,34.45983236,39.29778321,20.28021751,236.8975007,0.002147738,5
551,Marcus2018_2018073S09129_2018031700,2018073S09129,Marcus,2018,c5,-12.4,131,SI,Oceania,AUS,Australasia,-11.52342868,131.0770273,0.245791037,29.32380362,37.83181039,20.28021751,119.6378441,0.00398966,15
552,Marcus2018_2018073S09129_2018031700,2018073S09129,Marcus,2018,c5,-12.4,131,SI,Oceania,AUS,Australasia,-11.46952977,131.0231283,0.124924927,28.4027082,37.48091172,20.28021751,125.9587059,0.001083524,10
553,Marcus2018_2018073S09129_2018031700,2018073S09129,Marcus,2018,c5,-12.4,131,SI,Oceania,AUS,Australasia,-12.22411461,132.3346686,0.283411505,45.35609186,34.72051817,20.28021751,66.20220709,-0.00227982,5
554,Marcus2018_2018073S09129_2018031806,2018073S09129,Marcus,2018,c5,-14.6,126.5,SI,Oceania,AUS,Australasia,-14.54176805,126.064428,0.308734432,52.0428497,27.80505481,22.74569519,71.06004858,-0.0016,5
555,Maria2017_2017260N12310_2017092010,2017260N12310,Maria,2017,c5,18,-65.9,NAt,North America,PRI,Caribbean,17.94131273,-66.17504284,0.309975497,177.1081647,50.75902544,22.16001628,117.9241778,0.016856262,5
556,Maria2017_2017260N12310_2017092010,2017260N12310,Maria,2017,c5,18,-65.9,NAt,North America,PRI,Caribbean,18.13894209,-65.7618178,0.403980329,221.2127504,50.79160556,22.16001628,154.7788981,0.173986045,5
557,Maria2017_2017260N12310_2017092010,2017260N12310,Maria,2017,c5,18,-65.9,NAt,North America,PRI,Caribbean,17.94131273,-66.3726722,0.373216773,136.0035259,48.15294765,22.16001628,119.2464088,0.009194983,5
558,Maria2017_2017260N12310_2017092010,2017260N12310,Maria,2017,c5,18,-65.9,NAt,North America,PRI,Caribbean,18.39347566,-65.86951308,0.394794525,169.1531512,47.98681617,22.16001628,906.6272115,0.180300822,5
559,Maria2017_2017260N12310_2017092010,2017260N12310,Maria,2017,c5,18,-65.9,NAt,North America,PRI,Caribbean,18.39047101,-65.77080096,0.317569261,166.247825,47.12859178,22.16001628,341.8071844,0.098432819,5
560,Matthew2016_2016273N13300_2016100411,2016273N13300,Matthew,2016,c5,18.3,-74.3,NAt,North America,HTI,Caribbean,18.53420082,-73.75682383,0.346236746,123.6297213,42.89353503,11.13194908,169.1477193,0.120533043,5
561,Matthew2016_2016273N13300_2016100411,2016273N13300,Matthew,2016,c5,18.3,-74.3,NAt,North America,HTI,Caribbean,18.55216713,-73.70292492,0.223167834,117.4258402,41.87830001,11.13194908,140.7738401,0.04103222,5
562,Matthew2016_2016273N13300_2016100411,2016273N13300,Matthew,2016,c5,18.3,-74.3,NAt,North America,HTI,Caribbean,18.22877362,-73.66699231,0.266105718,119.0419589,41.52926165,11.13194908,155.3463593,0.021747235,5
563,Matthew2016_2016273N13300_2016100411,2016273N13300,Matthew,2016,c5,18.3,-74.3,NAt,North America,HTI,Caribbean,18.51623451,-73.52326186,0.190378575,103.7719888,39.20940164,11.13194908,124.1853199,0.216712371,5
564,Mekkhala2015_2015012N09146_2015011712,2015012N09146,Mekkhala,2015,c1,12.375,125.1,WP,Asia,PHL,Southeastern Asia,11.40157745,124.8966181,0.200752129,45.97651268,41.37163771,15.95191495,404.9621975,-0.000191455,5
565,Mekkhala2015_2015012N09146_2015011712,2015012N09146,Mekkhala,2015,c1,12.375,125.1,WP,Asia,PHL,Southeastern Asia,12.13819599,125.4715399,0.267261531,64.02737322,46.20538103,15.95191495,428.1314761,0.000270119,5
566,Mekkhala2015_2015012N09146_2015011712,2015012N09146,Mekkhala,2015,c1,12.375,125.1,WP,Asia,PHL,Southeastern Asia,11.81480599,124.8966535,0.208299819,57.28342566,43.08029965,15.95191495,484.4840789,-0.000383974,5
567,Mekkhala2015_2015012N09146_2015011712,2015012N09146,Mekkhala,2015,c1,12.375,125.1,WP,Asia,PHL,Southeastern Asia,11.70700465,125.0223822,0.175191546,54.55892942,43.16223143,15.95191495,235.4054909,0.000447871,5
568,Mekkhala2015_2015012N09146_2015011712,2015012N09146,Mekkhala,2015,c1,12.375,125.1,WP,Asia,PHL,Southeastern Asia,11.5453045,124.8666834,0.188840191,49.09880678,41.83169826,15.95191495,633.4654738,-0.00248172,5
569,Mekkhala2015_2015012N09146_2015011800,2015012N09146,Mekkhala,2015,c1,13.45,123.6,WP,Asia,PHL,Southeastern Asia,12.54243564,123.7467783,0.401431788,37.08306547,42.63887227,17.67573588,537.5208817,0.025225455,5
570,Mekkhala2015_2015012N09146_2015011800,2015012N09146,Mekkhala,2015,c1,13.45,123.6,WP,Asia,PHL,Southeastern Asia,13.59346675,124.3216963,0.149856619,59.46942242,42.39757619,17.67573588,409.6646878,-0.002651842,5
571,Mekkhala2015_2015012N09146_2015011800,2015012N09146,Mekkhala,2015,c1,13.45,123.6,WP,Asia,PHL,Southeastern Asia,13.88092764,124.3396626,0.11332311,57.03039558,41.15451973,17.67573588,354.6032556,0.00370561,5
572,Mekkhala2015_2015012N09146_2015011800,2015012N09146,Mekkhala,2015,c1,13.45,123.6,WP,Asia,PHL,Southeastern Asia,12.42565688,123.3335495,0.246346015,34.92846795,40.23650787,17.67573588,183.513546,0.009178236,5
573,Melor2015_2015344N07145_2015121506,2015344N07145,Melor,2015,c3,13.25,121.2,WP,Asia,PHL,Southeastern Asia,13.38237023,121.1686227,0.286304985,156.1815087,53.12642849,11.37213697,296.44213,0.015622288,5
574,Melor2015_2015344N07145_2015121506,2015344N07145,Melor,2015,c3,13.25,121.2,WP,Asia,PHL,Southeastern Asia,13.1263428,121.4650537,0.239211534,114.1652713,51.59669078,11.37213697,108.0625057,0.095914576,5
575,Melor2015_2015344N07145_2015121506,2015344N07145,Melor,2015,c3,13.25,121.2,WP,Asia,PHL,Southeastern Asia,13.1263428,121.4650537,0.239211534,125.2772713,51.59669078,11.37213697,108.0625057,0.015841859,5
576,Melor2015_2015344N07145_2015121506,2015344N07145,Melor,2015,c3,13.25,121.2,WP,Asia,PHL,Southeastern Asia,13.80906242,121.4470874,0.22547401,91.38671866,46.32728074,11.37213697,127.28871,0.076363292,5
577,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.25210694,124.070168,0.187848817,47.76438148,28.74359588,25.54360722,115.9591312,0.013923684,5
578,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.59346675,124.3216963,0.483618179,66.49470013,29.28734254,25.54360722,252.9180303,0.060575531,5
579,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.59346675,123.5491452,0.524814479,106.3918236,29.95791124,25.54360722,165.5994022,0.055341833,5
580,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.13548521,123.5850988,0.232581162,75.16240342,29.72086667,25.54360722,265.2211126,0.061329852,5
581,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.71923089,123.5850778,0.321994878,96.02450927,29.16622152,25.54360722,155.9420247,0.004240463,5
582,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.01854497,124.1959322,0.184533001,41.2620331,28.22919218,25.54360722,93.66383085,0.048666272,5
583,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.80906291,123.8635555,0.347652904,78.82656954,28.20203194,25.54360722,269.9394865,-0.001499355,5
584,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,12.99459022,124.177965,0.289629291,41.51906119,28.13658529,25.54360722,26.69419179,0.072693613,5
585,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.88092764,124.3396626,0.353663518,63.63725654,28.1352426,25.54360722,144.9378904,-3.54E-05,5
586,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.90345014,123.5760853,0.379491641,86.13465343,28.27873109,25.54360722,657.8278545,-0.000270832,5
587,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.91686075,123.3245663,0.371269823,92.07335598,28.59056416,25.54360722,362.618021,-0.000516797,5
588,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,12.84788001,124.0701745,0.256171774,42.47252987,27.64062682,25.54360722,258.6673156,0.085565615,5
589,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,13.97075917,123.243718,0.354931248,89.01744666,28.31474451,25.54360722,167.0940692,0.000515187,5
590,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,14.02465809,123.3694821,0.200979012,84.37597522,27.93089379,25.54360722,149.4937806,-0.001976574,5
591,Molave2020_2020296N09137_2020102512,2020296N09137,Molave,2020,c3,13.3667,123.2,WP,Asia,PHL,Southeastern Asia,14.21330461,122.9023596,0.414703405,73.89669425,27.04705365,25.54360722,318.6181154,0.001233916,5
592,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-14.1465079,143.7073401,0.194775494,87.8968704,41.6413454,14.88036638,0,0.002001263,5
593,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-12.3678455,143.1234352,0.126761388,72.68433194,41.44355156,14.88036638,375.2799129,0.001986705,5
594,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-12.91282439,143.3869413,0.359957909,113.8688875,45.78790694,14.88036638,648.5165382,-0.00015028,5
595,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-13.57158754,143.581576,0.577883403,128.8813551,45.80399513,14.88036638,94.73095512,0.00189553,5
596,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-13.69735168,143.5456434,0.822601738,118.3962624,44.92109986,14.88036638,96.8858846,0.001754563,5
597,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-13.98481257,143.6354749,0.272835011,96.44577708,42.73597156,14.88036638,115.7547379,0.001976214,5
598,Monica2006_2006106S10153_2006041906,2006106S10153,Monica,2006,c5,-13.2667,143.4,SP,Oceania,AUS,Australasia,-14.03871149,143.6893738,0.337348056,92.86321614,42.29766236,14.88036638,42.29248047,0.001901263,5
599,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-11.96360288,134.1672318,0.448732666,117.9962423,55.46804608,19.60490277,142.3562859,0.00061958,5
600,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-11.79292717,133.7540139,0.415251806,132.1066923,48.73366422,19.60490277,43.47163095,-0.001219002,5
